date,B00074VZ9O,B00074VZAS,B0009YUFMK,B002DGE8Q6,B002VXF3WE,B003MR52LU,B003MROHZW,B004B3W4N8,B005W0O5JK,B00987HPFO
2016-03-12,24.87,22.67,21.4,8.74,,7.76,6.53,,12.969999999999999,
2016-03-13,24.87,22.67,21.4,8.74,,7.76,6.53,,12.969999999999999,
2016-03-14,24.87,22.67,21.4,8.74,,7.76,6.53,,12.969999999999999,
2016-03-15,24.87,22.67,21.4,8.74,,7.76,6.53,,12.969999999999999,
2016-03-16,24.87,22.67,21.34,8.74,,7.76,6.53,,12.969999999999999,
2016-03-17,24.53,22.65,21.01,8.74,,7.76,6.53,,12.969999999999999,
2016-03-18,24.7,22.65,21.01,8.74,,7.76,6.53,,12.969999999999999,
2016-03-19,24.7,22.65,21.01,8.74,,7.76,6.53,,12.969999999999999,
2016-03-20,24.7,22.65,21.01,8.74,,7.76,6.53,,12.969999999999999,
2016-03-21,24.7,22.65,21.01,8.74,,7.76,6.53,,12.969999999999999,
2016-03-22,24.7,22.65,21.42,8.74,,7.76,6.53,,12.969999999999999,
2016-03-23,24.7,22.65,21.42,8.74,,7.78,6.53,,12.969999999999999,
2016-03-24,24.7,23.06,21.42,8.74,,7.78,6.53,,12.969999999999999,
2016-03-25,24.7,23.06,21.42,8.74,,7.78,6.53,,12.969999999999999,
2016-03-26,24.825,23.06,21.4,8.74,,7.78,6.53,,12.969999999999999,
2016-03-27,24.825,23.06,21.4,8.74,,7.78,6.53,,12.969999999999999,
2016-03-28,22.515,23.06,21.4,8.74,,7.78,6.54,,13.19,
2016-03-29,22.515,23.06,21.42,8.74,,7.78,6.54,,13.18,
2016-03-30,22.515,23.06,21.42,8.74,,7.78,6.54,,13.18,
2016-03-31,22.515,23.06,21.42,8.74,,7.78,6.54,,13.18,
2016-04-01,21.55,23.06,21.42,8.74,,7.78,6.54,,13.18,
2016-04-02,21.55,23.06,21.42,8.74,,7.78,6.78,,13.18,
2016-04-03,21.225,23.06,21.4,8.74,,7.78,6.78,,13.18,
2016-04-04,21.225,23.06,21.4,8.74,,7.78,6.94,,13.18,
2016-04-05,21.225,23.06,21.4,8.74,,7.78,6.94,,13.18,
2016-04-06,21.225,23.06,21.4,8.74,,7.78,6.94,,13.18,
2016-04-07,21.225,23.06,21.4,8.74,,7.78,6.94,,13.18,
2016-04-08,20.68,23.06,21.4,8.74,,7.78,6.94,,13.18,
2016-04-09,20.68,23.06,21.4,8.74,,7.78,6.94,,13.18,
2016-04-10,20.68,23.06,20.22,8.37,,7.78,6.94,,13.18,
2016-04-11,21.72,23.06,19.5,8.05,,7.78,6.94,,13.18,
2016-04-12,21.99,22.81,16.34,6.99,,7.78,6.94,,13.18,
2016-04-13,21.99,22.81,16.34,6.99,,7.78,6.94,,13.18,
2016-04-14,21.99,22.81,17.695,6.98,,7.78,6.94,,13.18,
2016-04-15,21.99,20.06,17.695,6.89,,7.78,6.94,,13.18,
2016-04-16,21.99,20.06,17.695,6.71,,10.99,6.94,,13.18,
2016-04-17,21.99,20.06,17.695,6.71,,10.99,6.94,,13.18,
2016-04-18,21.99,20.06,17.695,6.71,,10.99,6.94,,13.18,
2016-04-19,21.99,20.06,17.695,6.71,,8.21,6.94,,13.18,
2016-04-20,21.99,20.06,17.695,6.99,,8.21,6.94,,13.18,
2016-04-21,21.99,20.06,16.34,6.99,,8.21,6.94,,12.95,
2016-04-22,21.99,18.75,16.34,6.99,,8.18,6.94,,12.934999999999999,
2016-04-23,21.99,17.54,16.04,8.62,,8.18,6.94,,12.934999999999999,
2016-04-24,21.99,17.54,16.04,8.62,,7.35,7.06,,12.934999999999999,
2016-04-25,21.99,17.54,16.229999999999997,8.56,,7.35,7.06,,12.934999999999999,
2016-04-26,21.99,17.25,16.229999999999997,8.56,,7.35,10.99,,12.934999999999999,
2016-04-27,19.6,17.25,16.229999999999997,6.99,,7.35,7.06,,12.934999999999999,
2016-04-28,18.58,17.25,16.03,6.99,,7.35,10.99,,12.934999999999999,
2016-04-29,24.7,17.64,16.42,6.99,,7.35,10.99,,12.934999999999999,
2016-04-30,24.7,17.62,16.42,8.5,,7.35,7.35,,12.934999999999999,
2016-05-01,24.7,17.62,16.42,8.5,,7.35,10.99,,12.934999999999999,
2016-05-02,24.7,17.62,16.42,8.5,,7.35,10.99,,12.934999999999999,
2016-05-03,24.7,17.62,16.25,8.5,,7.35,7.81,,12.934999999999999,
2016-05-04,23.32,17.62,16.24,8.41,,7.35,10.99,,12.934999999999999,
2016-05-05,23.32,18.46,16.24,8.41,,7.35,10.99,,12.934999999999999,
2016-05-06,23.32,18.34,16.05,8.41,,7.35,10.99,,12.96,
2016-05-07,23.32,18.34,15.945,8.41,,7.41,10.67,,13.19,
2016-05-08,23.32,18.34,16.11,8.41,,7.41,10.67,,12.315,
2016-05-09,23.32,18.18,20.35,8.41,,7.41,10.66,,12.684999999999999,
2016-05-10,23.32,18.18,20.35,6.99,,6.99,9.16,,12.684999999999999,
2016-05-11,24.66,18.16,20.35,8.34,,6.99,9.16,,12.93,
2016-05-12,24.7,23.06,20.33,8.34,,6.99,7.4,,11.7,
2016-05-13,21.94,23.06,20.33,8.34,,6.99,7.4,,11.7,
2016-05-14,21.89,23.06,20.35,8.34,,6.99,7.4,,11.7,
2016-05-15,21.89,23.06,20.35,8.34,,6.99,7.4,,11.7,
2016-05-16,21.89,23.06,20.35,8.34,,7.06,7.4,,11.7,
2016-05-17,24.7,23.06,20.35,8.34,,7.06,7.4,,11.7,
2016-05-18,24.7,23.06,20.35,8.34,,7.06,7.4,,11.7,
2016-05-19,24.7,23.08,20.35,8.34,,7.06,7.4,,11.7,
2016-05-20,24.7,23.06,20.35,8.34,,7.06,7.4,,11.7,
2016-05-21,24.7,23.06,20.35,8.34,,7.12,7.4,,11.7,
2016-05-22,21.98,23.06,20.35,8.34,,7.12,7.4,,11.7,
2016-05-23,21.98,23.06,20.35,8.34,,7.12,7.4,,11.7,
2016-05-24,21.98,23.06,20.35,8.34,,7.12,7.4,,11.7,
2016-05-25,21.98,23.06,20.34,8.34,,7.12,7.4,,11.7,
2016-05-26,24.7,23.06,20.34,8.34,,7.24,7.46,,11.7,
2016-05-27,24.7,23.06,20.159999999999997,8.34,,7.24,7.46,,11.7,
2016-05-28,24.7,23.06,20.159999999999997,8.34,,7.24,7.51,,11.7,
2016-05-29,24.7,24.99,20.159999999999997,8.34,,7.24,7.51,,11.7,
2016-05-30,24.43,19.7,20.159999999999997,8.39,,7.01,7.51,,11.7,
2016-05-31,24.69,18.71,20.159999999999997,8.39,,7.01,7.51,,11.7,
2016-06-01,24.47,25.43,20.159999999999997,8.43,,7.01,7.51,,11.7,
2016-06-02,24.69,25.43,20.159999999999997,8.43,,7.01,7.51,,11.7,
2016-06-03,24.69,26.76,19.75,8.43,,7.01,7.51,,11.7,
2016-06-04,24.69,26.76,19.75,8.43,,7.01,7.62,,11.7,
2016-06-05,24.69,26.5,19.75,8.43,,7.01,7.62,,11.7,
2016-06-06,24.69,26.5,19.97,8.43,,7.01,7.62,,11.7,
2016-06-07,24.69,26.5,19.97,8.43,,7.01,7.62,,11.7,
2016-06-08,24.7,27.28,19.99,8.43,,7.01,7.62,,11.7,
2016-06-09,23.25,24.0,19.99,8.38,,7.01,7.62,,11.7,
2016-06-10,22.74,27.01,19.99,8.38,,7.01,7.62,,12.3,
2016-06-11,22.74,27.01,19.99,8.38,,7.01,7.62,,12.3,
2016-06-12,22.95,26.76,19.99,8.38,,7.01,7.62,,12.3,
2016-06-13,24.7,26.5,16.32,8.38,,7.01,7.62,,12.3,
2016-06-14,24.7,25.19,16.32,8.38,,7.01,7.62,,12.95,
2016-06-15,24.7,27.48,16.69,8.38,,7.01,7.62,,12.95,
2016-06-16,24.7,26.0,17.85,8.38,,7.01,7.62,,12.95,
2016-06-17,24.93,25.76,17.85,8.38,,7.01,7.62,,12.95,
2016-06-18,24.814999999999998,25.97,17.85,8.38,,7.01,7.62,,12.95,
2016-06-19,24.7,26.77,17.85,8.38,,7.01,7.62,,12.95,
2016-06-20,24.48,27.11,20.37,8.38,,7.01,7.62,,12.95,
2016-06-21,21.98,26.63,20.37,8.38,,7.01,7.62,,12.95,
2016-06-22,24.7,26.994999999999997,20.35,8.38,,7.01,7.62,,12.95,
2016-06-23,24.7,26.994999999999997,20.37,8.38,,7.01,7.62,,12.95,
2016-06-24,24.7,26.26,20.37,8.38,,7.01,7.62,,12.95,
2016-06-25,24.7,26.26,20.37,8.38,,7.01,7.33,,12.95,
2016-06-26,24.7,25.77,23.65,8.38,,7.01,7.33,,12.95,
2016-06-27,24.7,25.77,22.96,8.38,,7.01,7.33,,12.95,
2016-06-28,24.7,25.77,19.1,8.38,,7.01,7.33,,12.95,
2016-06-29,23.455,25.77,22.0,8.38,,7.01,7.33,,12.95,
2016-06-30,21.98,25.77,20.37,8.38,,6.99,7.33,,12.95,
2016-07-01,21.98,26.49,20.35,8.38,,6.99,7.33,,12.95,
2016-07-02,21.98,25.48,27.37,8.38,,6.99,8.86,,12.95,
2016-07-03,24.7,25.76,24.209999999999997,8.38,,6.99,7.36,,12.95,
2016-07-04,24.7,27.485,23.4,8.38,,6.99,7.36,,12.95,
2016-07-05,24.7,27.485,23.4,8.38,,6.99,7.36,,12.95,
2016-07-06,21.98,25.85,24.355,8.38,,6.99,7.36,,12.95,
2016-07-07,21.98,23.2,24.855,8.38,,6.99,7.36,,12.95,
2016-07-08,24.7,23.2,24.855,8.38,,7.13,7.36,,12.95,
2016-07-09,24.7,23.2,20.546666666666667,8.38,,6.99,7.36,,12.95,
2016-07-10,22.77,23.2,20.546666666666667,8.37,,6.99,7.36,,12.95,
2016-07-11,24.7,23.08,20.546666666666667,8.37,,6.99,7.36,,12.3,
2016-07-12,24.7,23.08,28.95,8.37,,6.99,7.36,,12.95,
2016-07-13,24.93,23.08,28.95,8.37,,7.13,7.36,,12.95,
2016-07-14,24.93,21.28,28.95,8.37,,7.13,7.35,,12.95,
2016-07-15,24.93,21.28,26.21,8.37,,7.13,7.35,,12.95,
2016-07-16,24.93,21.28,20.92,8.37,,7.13,7.35,,12.95,
2016-07-17,24.93,20.2,22.05333333333333,8.37,,7.13,7.35,,12.95,
2016-07-18,24.93,20.2,21.89,8.37,,7.13,7.27,,12.95,
2016-07-19,24.93,20.2,20.18,8.37,,7.2,7.27,,12.95,
2016-07-20,24.93,20.2,20.18,8.37,,7.2,7.074999999999999,,12.95,
2016-07-21,24.93,19.9,20.18,8.37,,7.2,7.074999999999999,,12.95,
2016-07-22,24.93,19.9,20.81,8.37,,7.2,7.074999999999999,,12.95,
2016-07-23,24.93,18.8,20.18,8.37,,7.12,7.074999999999999,,12.95,
2016-07-24,24.93,27.01,20.18,8.37,,7.12,7.074999999999999,,12.95,
2016-07-25,24.93,27.01,20.18,8.37,,7.12,7.01,,12.95,
2016-07-26,27.34,27.0,20.18,8.37,,7.12,7.01,,12.95,
2016-07-27,27.34,27.0,20.18,8.37,,7.12,7.01,,12.95,
2016-07-28,27.33,27.0,20.18,8.37,,7.12,7.01,,12.95,
2016-07-29,27.34,25.89,20.18,8.37,,7.12,7.01,,12.95,
2016-07-30,27.33,25.89,20.18,6.99,,7.12,7.01,,12.95,
2016-07-31,27.33,25.89,20.18,6.99,,7.12,7.01,,12.95,
2016-08-01,27.33,25.89,20.18,6.99,,7.12,7.01,,12.95,
2016-08-02,27.33,26.76,20.18,6.99,,7.12,7.01,,12.95,
2016-08-03,27.33,26.76,20.18,6.99,,7.12,7.01,,12.95,
2016-08-04,27.33,26.5,20.18,6.99,,7.12,7.01,,12.95,
2016-08-05,27.33,25.76,20.18,6.99,,7.12,7.01,,12.95,
2016-08-06,27.33,25.76,20.18,6.99,,7.12,7.01,,12.95,
2016-08-07,27.33,26.01,20.18,6.99,,7.12,7.01,,12.95,
2016-08-08,27.33,26.01,20.18,6.99,,7.12,7.01,,12.95,
2016-08-09,27.33,26.25,20.18,6.99,,7.12,7.01,,12.95,
2016-08-10,27.33,25.77,17.11,6.99,,7.12,7.01,,12.95,
2016-08-11,27.33,27.134999999999998,20.18,6.99,,7.22,7.01,,12.95,
2016-08-12,27.33,27.134999999999998,20.18,6.99,,7.22,7.01,,12.95,
2016-08-13,27.33,27.134999999999998,20.18,6.99,,7.22,6.99,,12.95,
2016-08-14,27.33,26.56,20.18,6.99,,7.22,6.99,,12.95,
2016-08-15,27.33,26.56,20.18,6.99,,7.22,6.99,,12.95,
2016-08-16,27.33,23.08,20.18,6.99,,7.22,6.99,,12.95,
2016-08-17,27.33,23.08,20.18,6.99,,7.22,6.99,,12.95,
2016-08-18,27.33,23.08,20.18,6.99,,7.22,6.99,,12.95,
2016-08-19,27.33,23.08,20.18,6.99,,7.22,6.99,,12.95,
2016-08-20,27.33,23.08,20.18,6.99,,7.22,6.99,,12.95,
2016-08-21,27.33,18.48,20.18,6.99,,7.22,6.99,,12.95,
2016-08-22,27.33,27.11,20.18,6.99,,7.22,6.99,,12.95,
2016-08-23,27.33,27.11,20.18,6.99,,7.22,6.99,,12.95,
2016-08-24,27.33,25.53,20.18,6.99,,7.22,6.99,,12.95,
2016-08-25,27.33,25.53,20.18,6.99,,7.12,6.99,,12.95,
2016-08-26,27.33,25.24,20.18,6.99,,7.12,6.99,,12.95,
2016-08-27,27.33,25.24,20.18,6.99,,7.12,6.99,,12.95,
2016-08-28,27.33,27.47,20.18,6.99,,7.12,6.99,,12.95,
2016-08-29,27.33,29.06,20.18,6.99,,7.12,6.99,,12.95,
2016-08-30,27.33,29.06,20.18,6.99,,7.12,6.99,,12.95,
2016-08-31,27.33,29.06,20.18,6.99,,7.12,6.99,,12.95,
2016-09-01,27.33,29.06,20.18,6.99,,7.16,6.99,,12.95,
2016-09-02,27.33,27.32,20.18,6.99,,7.16,6.99,,13.6,
2016-09-03,27.33,27.32,20.18,6.99,,7.16,6.99,,13.6,
2016-09-04,27.18,27.53,20.18,6.99,,7.16,6.99,,13.89,
2016-09-05,27.18,28.63,20.18,6.99,,7.16,6.99,,13.89,
2016-09-06,27.18,29.5,20.18,6.99,,7.16,6.99,,12.79,
2016-09-07,27.18,29.94,20.18,6.99,,7.16,6.99,,12.79,
2016-09-08,27.18,29.94,20.18,6.99,,7.16,6.99,,12.79,
2016-09-09,27.18,29.06,20.18,6.99,,7.09,6.99,,12.79,
2016-09-10,27.18,27.77333333333333,20.18,6.99,,7.09,6.99,,12.79,
2016-09-11,27.18,28.83,20.18,6.99,,7.09,6.99,,12.79,
2016-09-12,27.18,27.31,20.18,6.99,,7.09,6.99,,12.79,
2016-09-13,27.18,29.53,20.18,6.99,,7.09,6.99,,12.79,
2016-09-14,27.18,29.09,20.18,6.99,,7.09,6.99,,12.79,
2016-09-15,27.18,29.26,20.18,6.99,,7.09,6.99,,9.59,
2016-09-16,27.18,29.94,20.18,6.99,,7.09,6.99,,9.59,
2016-09-17,27.18,29.94,20.18,6.99,,7.09,6.99,,9.59,
2016-09-18,27.18,30.75,20.18,6.99,,7.09,6.99,,9.59,
2016-09-19,27.18,31.45,20.18,6.99,,7.09,6.99,,9.59,
2016-09-20,27.18,31.45,20.18,6.99,,7.09,6.99,,9.59,
2016-09-21,27.18,31.29,20.18,6.99,,7.09,6.99,,10.08,
2016-09-22,27.19,31.29,20.18,6.99,,7.09,6.99,,10.08,
2016-09-23,27.19,31.29,20.18,6.99,,7.09,6.99,,10.08,
2016-09-24,27.19,31.29,20.18,6.99,,7.09,6.99,,10.08,
2016-09-25,27.19,30.58,20.18,6.99,,7.09,6.99,,10.6,
2016-09-26,27.19,30.58,20.18,6.99,,7.09,6.99,,10.6,
2016-09-27,28.62,28.17,20.18,6.99,,7.09,6.99,,10.6,
2016-09-28,28.62,28.17,20.18,6.99,,7.09,6.99,,10.6,
2016-09-29,29.005,28.17,20.18,7.9,,7.09,6.99,,10.6,
2016-09-30,28.45,25.565,20.18,7.9,,7.09,6.99,,10.6,
2016-10-01,26.28,25.565,20.18,7.9,,7.09,6.99,,10.6,
2016-10-02,27.439999999999998,23.08,20.18,7.9,,7.09,6.99,,10.6,
2016-10-03,27.439999999999998,23.08,20.18,7.9,,7.09,6.99,,10.6,
2016-10-04,27.439999999999998,23.08,20.18,7.9,,7.09,6.99,,10.6,
2016-10-05,27.02,23.08,20.18,7.9,,7.09,6.99,,10.6,
2016-10-06,27.79,23.08,20.18,7.99,,7.09,6.88,,10.6,
2016-10-07,27.79,23.08,20.18,7.99,,7.09,6.88,,10.6,
2016-10-08,26.9,23.08,20.18,7.99,,7.09,6.88,,10.6,
2016-10-09,27.229999999999997,23.08,20.18,7.99,,10.48,6.88,,10.6,
2016-10-10,27.24,23.08,20.18,7.99,,10.49,6.88,,10.6,
2016-10-11,27.24,23.08,20.18,7.99,,10.49,6.77,,10.6,
2016-10-12,26.74,23.08,20.18,7.99,,10.49,7.03,,10.6,
2016-10-13,26.47,23.08,20.18,7.99,,10.49,7.03,,10.6,
2016-10-14,26.47,23.08,20.18,7.99,,7.44,6.99,,10.6,
2016-10-15,26.47,23.08,20.18,7.99,,7.43,7.025,,10.6,
2016-10-16,26.41,23.08,20.18,9.04,,7.43,7.025,,10.6,
2016-10-17,26.41,23.08,20.18,9.04,,7.43,6.99,,10.6,
2016-10-18,26.68,22.84,20.18,9.04,,7.43,6.99,,10.6,
2016-10-19,26.68,22.84,20.18,9.04,,7.2,6.99,,10.6,
2016-10-20,27.18,23.09,20.18,9.04,,7.2,7.01,,10.6,
2016-10-21,27.18,18.95,20.18,9.04,,7.2,7.01,,10.6,
2016-10-22,26.93,18.95,20.18,9.04,,7.2,6.99,,10.6,
2016-10-23,27.44,20.07,20.18,9.04,,6.99,6.99,,10.6,
2016-10-24,26.86,22.41,20.18,9.04,,6.99,8.25,,10.6,
2016-10-25,27.71,24.54,20.18,9.04,,6.99,8.25,,10.6,
2016-10-26,27.15,24.54,20.18,9.04,,6.99,8.25,,10.6,
2016-10-27,27.44,24.54,20.18,9.04,,6.99,8.39,,10.6,
2016-10-28,27.44,23.45,20.18,9.04,,6.99,8.39,,10.6,
2016-10-29,27.44,23.45,20.18,9.04,,6.99,8.39,,10.6,
2016-10-30,27.44,23.45,20.18,9.04,,6.99,8.39,,10.6,
2016-10-31,27.44,23.45,20.18,9.04,,6.99,8.29,,10.6,
2016-11-01,26.384999999999998,23.45,20.18,7.99,,6.99,8.29,,10.6,
2016-11-02,26.384999999999998,23.45,20.18,7.99,,6.99,8.29,,10.6,
2016-11-03,26.6,23.45,20.18,7.99,,6.99,8.27,,10.6,
2016-11-04,27.15,23.45,20.18,7.99,,6.99,8.27,,10.6,
2016-11-05,23.8,23.45,20.18,7.99,,6.99,8.27,,10.6,
2016-11-06,23.8,23.45,20.18,7.99,,6.99,8.27,,10.6,
2016-11-07,26.88,23.45,20.18,7.99,,6.99,8.27,,10.6,
2016-11-08,26.88,23.45,20.18,7.99,,7.01,8.27,,10.6,
2016-11-09,26.6,23.45,20.18,7.99,,7.01,8.29,,10.6,
2016-11-10,26.6,23.45,20.18,7.99,,7.01,8.29,,10.6,
2016-11-11,27.43,18.28,20.18,7.99,,7.01,8.29,,11.15,
2016-11-12,27.44,18.28,19.58,7.99,,7.01,8.29,,11.15,
2016-11-13,26.6,18.28,17.99,7.99,,7.01,8.29,,11.15,
2016-11-14,27.16,18.28,16.0,7.99,,7.01,8.29,,11.15,
2016-11-15,26.88,18.28,16.0,7.99,,7.01,8.29,,11.15,
2016-11-16,26.88,24.54,15.94,7.99,,7.01,8.29,,11.15,
2016-11-17,26.6,24.54,15.94,7.99,,7.01,8.29,,11.15,
2016-11-18,26.6,24.54,15.77,7.99,,7.01,8.29,,11.15,
2016-11-19,26.88,24.54,16.01,7.99,,7.01,8.29,,11.15,
2016-11-20,27.16,24.54,16.01,7.99,,7.01,8.29,,11.15,
2016-11-21,27.16,24.54,16.01,7.99,,7.01,8.29,,11.15,
2016-11-22,26.88,24.54,19.535,7.99,,7.01,8.29,,11.15,
2016-11-23,26.87,24.54,19.535,7.99,,7.01,8.29,,11.15,
2016-11-24,26.87,24.54,19.535,7.99,,7.01,8.29,,11.15,
2016-11-25,27.15,24.54,19.535,7.99,,7.01,8.29,,11.15,
2016-11-26,27.16,24.54,19.535,7.99,,7.01,8.29,,11.15,
2016-11-27,26.6,24.54,19.535,7.99,,7.01,8.09,,11.15,
2016-11-28,26.6,24.54,19.535,7.99,,7.01,8.09,,11.15,
2016-11-29,27.15,24.54,19.535,7.99,,7.01,8.09,,11.15,
2016-11-30,27.15,24.54,19.535,7.99,,7.01,8.09,,11.15,
2016-12-01,26.88,24.54,19.535,7.99,,7.01,8.09,,11.15,
2016-12-02,27.44,24.54,19.535,7.99,,7.01,8.09,,11.15,
2016-12-03,26.88,24.54,19.535,7.99,,7.01,8.09,,11.15,
2016-12-04,26.88,22.0,19.535,7.99,,7.01,7.95,,11.15,
2016-12-05,27.16,22.0,19.535,7.99,,7.01,7.95,,11.15,
2016-12-06,26.6,22.0,19.535,7.99,,7.01,7.95,,11.15,
2016-12-07,26.6,22.0,19.535,7.99,,7.01,7.95,,11.15,
2016-12-08,26.88,22.0,19.535,7.99,,7.01,7.72,,11.15,
2016-12-09,26.88,22.0,19.535,7.99,,7.01,7.72,,15.35,
2016-12-10,26.88,22.0,19.535,7.99,,7.01,7.72,,15.35,
2016-12-11,26.88,22.0,19.535,7.99,,6.99,7.72,,15.35,
2016-12-12,26.6,22.0,19.535,7.99,,6.99,7.68,,15.35,
2016-12-13,27.16,22.0,19.535,7.99,,6.99,7.68,,15.35,
2016-12-14,27.16,22.0,22.09,7.99,,6.99,7.68,,14.52,
2016-12-15,27.16,22.0,22.09,7.99,,6.99,7.68,,14.52,
2016-12-16,27.015,22.0,22.09,7.99,,6.99,7.68,,14.52,
2016-12-17,26.88,22.0,22.09,7.99,,6.99,7.68,,14.52,
2016-12-18,26.88,22.0,22.09,7.99,,6.99,7.68,,14.52,
2016-12-19,26.88,22.0,22.09,7.99,,6.99,7.7,,14.52,
2016-12-20,26.6,22.0,22.09,7.99,,6.99,7.7,,12.79,
2016-12-21,26.6,22.0,22.09,7.99,,6.99,7.7,,12.79,
2016-12-22,26.6,22.0,22.09,7.99,,6.99,7.7,,12.79,
2016-12-23,26.6,22.0,16.28,7.99,,6.99,7.7,,12.79,
2016-12-24,27.44,22.0,19.25,7.99,,6.99,7.57,,12.79,
2016-12-25,27.44,22.0,19.25,7.99,,6.99,7.57,,12.79,
2016-12-26,27.44,22.0,22.1,7.99,,6.99,7.57,,12.79,
2016-12-27,27.44,22.0,22.1,7.99,,6.99,7.57,,12.79,
2016-12-28,26.6,22.0,22.1,7.99,,6.99,7.62,,12.79,
2016-12-29,26.6,22.0,22.1,7.99,,6.99,7.62,,12.79,
2016-12-30,27.43,22.0,22.1,7.99,,6.99,7.62,,12.79,
2016-12-31,27.16,22.0,22.1,7.99,,6.99,7.62,,12.79,
2017-01-01,26.786666666666665,22.0,22.1,7.99,,6.99,7.62,,12.79,
2017-01-02,26.786666666666665,22.0,22.1,7.99,,6.99,7.62,,12.79,
2017-01-03,27.15,22.0,22.1,7.99,,6.99,7.62,,12.79,
2017-01-04,27.15,22.0,22.1,7.99,,6.99,7.62,,12.79,
2017-01-05,27.16,22.0,22.1,7.99,,6.99,7.62,,12.79,
2017-01-06,27.16,22.0,22.1,7.99,,6.99,7.62,,12.79,
2017-01-07,27.16,22.0,22.1,7.99,,6.99,7.62,,12.79,
2017-01-08,27.43,22.0,22.1,7.99,,6.99,7.62,,12.79,
2017-01-09,26.6,22.0,22.11,7.99,,6.99,7.62,,12.79,
2017-01-10,26.6,22.0,22.1,7.99,,6.99,7.62,,12.79,
2017-01-11,27.15,22.0,16.96,7.99,,6.99,7.62,,12.79,
2017-01-12,27.15,22.0,16.96,7.99,,6.99,7.62,,12.33,
2017-01-13,27.29,22.0,22.1,7.99,,6.99,7.62,,12.33,
2017-01-14,27.015,22.0,22.1,7.99,,6.99,7.62,,12.33,
2017-01-15,26.59,22.0,22.1,7.99,,6.99,7.62,,12.33,
2017-01-16,27.43,22.0,18.36,7.99,,6.99,7.62,,12.33,
2017-01-17,26.880000000000003,22.0,18.36,7.99,,6.99,7.62,,12.33,
2017-01-18,26.6,22.0,20.18,7.99,,6.99,7.62,,12.33,
2017-01-19,26.6,22.0,22.1,7.99,,6.99,7.62,,13.345,
2017-01-20,27.43,22.0,16.96,7.99,,6.99,7.62,,13.345,
2017-01-21,27.009999999999998,22.0,22.1,7.99,,6.99,7.62,,13.345,
2017-01-22,27.009999999999998,22.0,22.1,7.99,,6.99,7.62,,13.345,
2017-01-23,27.43,22.0,16.79,7.99,,6.99,7.62,,13.345,
2017-01-24,27.43,22.0,21.83,7.99,,6.99,7.62,,13.345,
2017-01-25,26.6,22.0,21.83,7.99,,6.99,7.62,,13.345,
2017-01-26,26.87,22.0,21.83,7.99,,6.99,7.62,,13.345,
2017-01-27,27.43,22.0,18.91,7.99,,6.99,7.62,,13.345,
2017-01-28,27.43,22.0,19.12,7.99,,6.99,7.62,,13.345,
2017-01-29,25.585,22.0,17.42,7.99,,6.99,7.62,,13.345,
2017-01-30,25.585,22.0,19.12,7.99,,6.99,7.62,,13.345,
2017-01-31,27.43,22.0,18.593333333333334,7.99,,6.99,7.62,,13.345,
2017-02-01,27.16,22.0,18.593333333333334,7.99,,6.99,7.62,,13.345,
2017-02-02,27.16,22.0,19.61,7.99,,6.99,7.62,,13.345,
2017-02-03,27.16,22.0,19.61,7.99,,6.99,7.8,,13.345,
2017-02-04,27.16,22.0,19.05,7.99,,6.99,7.8,,13.345,
2017-02-05,27.16,22.0,19.61,7.99,,6.99,7.8,,13.345,
2017-02-06,26.6,22.0,19.61,7.99,,6.99,7.035,,13.345,
2017-02-07,26.88,22.0,19.61,7.99,,6.99,7.035,,9.59,
2017-02-08,27.16,22.0,19.61,7.99,,6.99,7.035,,9.59,
2017-02-09,27.16,22.0,19.61,7.99,,6.99,7.035,,9.59,
2017-02-10,27.16,22.0,19.61,7.99,,6.99,7.035,,9.59,
2017-02-11,27.020000000000003,22.0,19.61,7.99,,6.99,7.035,,9.59,
2017-02-12,27.020000000000003,22.0,19.61,7.99,,6.99,7.03,,9.59,
2017-02-13,26.56,22.0,19.61,7.99,,6.99,7.03,,9.59,
2017-02-14,26.56,22.0,19.61,7.99,,6.99,7.03,,9.59,
2017-02-15,26.56,22.0,19.61,7.99,,6.99,7.01,,9.59,
2017-02-16,27.71,22.0,19.61,7.99,,6.99,7.01,,9.59,
2017-02-17,27.295,22.0,19.61,7.99,,6.99,7.01,,9.59,
2017-02-18,27.16,22.0,19.61,7.99,,6.99,7.01,,9.57,
2017-02-19,27.16,22.0,19.61,7.99,,6.99,7.02,,9.57,
2017-02-20,25.63,22.0,19.61,7.99,,6.99,7.02,,9.57,
2017-02-21,25.63,22.0,21.83,7.99,,6.99,7.02,,9.57,
2017-02-22,25.63,22.0,21.81,7.99,,6.99,7.02,,9.57,
2017-02-23,23.88,22.0,21.81,7.99,,6.99,7.02,,9.57,
2017-02-24,23.88,22.0,21.81,7.99,,6.99,7.02,,9.57,
2017-02-25,23.88,23.05,21.81,7.99,,6.99,7.02,,9.57,
2017-02-26,23.88,23.05,21.81,7.99,,6.99,7.02,,9.57,
2017-02-27,23.88,23.05,21.81,7.99,,6.99,7.02,,9.57,
2017-02-28,23.88,23.05,19.49,7.99,,6.99,7.02,,9.57,
2017-03-01,23.88,23.05,21.81,7.99,,6.99,7.02,,9.57,
2017-03-02,23.88,23.05,21.81,7.99,,6.99,7.02,,9.57,
2017-03-03,23.88,23.05,21.81,7.99,,6.99,7.04,,9.57,
2017-03-04,23.88,23.05,21.79,7.99,,6.99,7.04,,9.57,
