date,B00006IAVC,B001GEZEAK,B00B5I4BYM,B00B5I4ECQ,B00B5I4HU0,B00B5I4JSA,B00BFFGJ6S,B00EZMPD4W,B013EW28WS,B01CRONSGY
2017-01-04,24.46,10.93,31.39,50.82,,48.11,11.98,,11.63,
2017-01-05,24.46,10.93,31.39,50.82,,48.11,11.98,,11.63,
2017-01-06,24.46,10.74,31.39,50.82,,48.11,11.98,,11.63,
2017-01-07,24.46,10.74,31.39,50.82,,48.11,11.98,,11.63,
2017-01-08,24.46,10.74,31.39,50.82,,48.11,11.98,,11.63,
2017-01-09,24.46,10.9,31.39,50.82,,48.11,11.98,,11.63,
2017-01-10,24.46,10.9,31.39,50.82,,48.11,11.98,,11.63,
2017-01-11,24.46,10.9,31.39,50.82,,48.11,11.98,,11.63,
2017-01-12,24.46,10.87,31.39,50.82,,48.11,11.98,,11.63,
2017-01-13,24.46,10.87,31.39,50.82,,48.11,11.98,,11.63,
2017-01-14,24.46,10.87,31.39,50.82,,48.11,11.98,,11.63,
2017-01-15,24.46,10.77,31.39,50.82,,48.11,11.98,,11.63,
2017-01-16,24.46,10.77,31.39,50.82,,48.11,11.98,,11.63,
