date,B000084F1I,B0009YWKUA,B000XK8MCA,B000XZBXP8,B001QCKS4O,B003CL3PTM,B003O7ZON4,B00494JWY8,B00494LIYU,B004O83YVQ
2017-02-17,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.78,2.09,24.455
2017-02-18,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.78,2.09,24.455
2017-02-19,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.78,2.09,24.455
2017-02-20,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.78,2.09,24.455
2017-02-21,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.78,2.09,24.455
2017-02-22,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.17,2.09,24.455
2017-02-23,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.17,2.09,24.455
2017-02-24,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.17,2.09,19.99
2017-02-25,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.17,2.09,19.99
2017-02-26,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.17,2.09,19.99
2017-02-27,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.17,2.09,19.99
2017-02-28,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.17,2.09,19.99
2017-03-01,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.17,2.09,19.99
2017-03-02,31.99,45.99,45.99,47.99,39.98,12.29,27.99,7.31,2.09,19.99
2017-03-03,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.35,2.09,19.99
2017-03-04,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.35,2.09,19.99
2017-03-05,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.42,2.09,19.99
2017-03-06,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.42,2.09,19.99
2017-03-07,31.99,45.99,45.99,47.99,39.98,12.29,27.99,5.755,2.09,19.99
2017-03-08,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.37,2.09,19.99
2017-03-09,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.35,2.09,19.99
2017-03-10,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.35,2.09,19.99
2017-03-11,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.35,2.09,19.99
2017-03-12,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.35,2.09,19.99
2017-03-13,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.35,2.09,19.99
2017-03-14,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.335,2.09,19.99
2017-03-15,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.78,2.09,19.99
2017-03-16,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.78,2.09,19.99
2017-03-17,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.78,2.09,19.99
2017-03-18,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.78,2.09,19.99
2017-03-19,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.78,2.09,15.71
2017-03-20,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.78,2.09,15.71
2017-03-21,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.78,2.09,15.71
2017-03-22,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.78,2.09,15.71
2017-03-23,31.99,45.99,45.99,47.99,40.36,12.29,27.99,2.78,2.09,16.89
2017-03-24,31.99,45.99,45.99,47.99,40.36,12.29,27.99,2.78,2.09,16.89
2017-03-25,31.99,45.99,45.99,47.99,40.41,12.29,27.99,2.78,2.09,16.89
2017-03-26,31.99,45.99,45.99,47.99,40.33,12.29,27.99,2.78,2.09,16.89
2017-03-27,31.99,45.99,45.99,47.99,40.33,12.29,27.99,2.78,2.09,16.89
2017-03-28,31.99,45.99,45.99,47.99,40.35,12.29,27.99,2.78,2.09,16.89
2017-03-29,31.99,45.99,45.99,47.99,40.74,12.29,27.99,2.78,2.09,16.89
2017-03-30,31.99,45.99,45.99,47.99,40.51,12.29,27.99,2.78,2.09,16.89
2017-03-31,31.99,45.99,45.99,47.99,40.51,12.29,27.99,2.78,2.09,16.89
2017-04-01,31.99,45.99,45.99,47.99,40.74,12.29,27.99,2.78,2.09,16.89
2017-04-02,31.99,45.99,45.99,47.99,40.63,12.29,27.99,2.78,2.09,16.89
2017-04-03,31.99,45.99,45.99,47.99,40.63,12.29,28.55,2.78,2.09,16.89
2017-04-04,31.99,45.99,45.99,47.99,40.78,12.29,28.55,2.78,2.09,16.89
2017-04-05,31.99,45.99,45.99,47.99,40.78,12.29,27.99,2.78,2.09,16.89
2017-04-06,31.99,45.99,45.99,47.99,40.78,12.29,27.99,2.78,2.09,16.89
2017-04-07,31.99,45.99,45.99,47.99,40.78,12.29,27.99,2.78,2.09,16.78
2017-04-08,31.99,45.99,45.99,47.99,40.78,12.29,27.99,2.78,2.09,16.89
2017-04-09,31.99,45.99,45.99,47.99,40.78,12.29,27.99,2.78,2.09,16.89
2017-04-10,31.99,45.99,45.99,47.99,40.78,12.29,27.99,2.78,2.09,16.89
2017-04-11,31.99,45.99,45.99,47.99,40.78,12.29,27.99,2.78,2.09,16.89
2017-04-12,31.99,45.99,45.99,47.99,39.98,15.46,27.99,2.78,2.09,16.89
2017-04-13,31.99,45.99,45.99,47.99,39.98,15.39,27.99,2.78,2.09,16.89
2017-04-14,31.99,45.99,45.99,47.99,39.98,15.39,27.99,2.78,2.09,16.89
2017-04-15,31.99,45.99,45.99,47.99,39.98,15.39,27.99,2.78,2.09,16.89
2017-04-16,31.99,45.99,45.99,47.99,39.98,15.39,27.99,2.78,2.09,16.89
2017-04-17,39.94,45.99,45.99,47.99,39.98,15.39,27.99,2.78,2.09,16.89
2017-04-18,39.94,45.99,45.99,47.99,39.98,15.39,27.99,2.78,2.09,16.89
2017-04-19,39.94,45.99,45.99,47.99,39.98,13.97,28.5,2.78,2.09,16.89
2017-04-20,38.71,45.99,45.99,47.99,39.98,13.97,28.5,2.78,2.09,16.89
2017-04-21,38.71,45.99,45.99,47.99,39.98,13.97,28.5,2.78,2.09,16.89
2017-04-22,38.71,45.99,45.99,47.99,39.98,12.68,28.5,2.78,2.09,16.89
2017-04-23,38.71,45.99,45.99,47.99,39.98,12.68,28.5,2.78,2.09,16.89
2017-04-24,38.71,45.99,45.99,47.99,39.98,12.68,28.5,2.78,2.09,16.689999999999998
2017-04-25,38.71,45.99,45.99,47.99,39.98,11.335,28.5,2.78,2.09,16.689999999999998
2017-04-26,38.71,45.99,46.0,47.99,39.98,11.335,28.5,2.78,2.09,16.689999999999998
2017-04-27,38.71,45.99,46.91,47.99,39.98,11.335,28.5,2.78,2.09,16.689999999999998
2017-04-28,38.71,45.99,45.99,47.99,39.98,11.335,28.5,2.78,2.09,16.689999999999998
2017-04-29,38.71,45.99,45.99,47.99,39.98,11.335,28.5,2.78,2.09,16.689999999999998
2017-04-30,38.71,45.99,45.99,47.99,39.98,11.335,28.5,2.78,2.09,16.689999999999998
2017-05-01,38.71,45.99,45.99,47.99,39.98,11.335,28.5,2.78,2.09,16.689999999999998
2017-05-02,38.71,45.99,45.99,47.99,39.98,12.29,28.5,2.78,2.09,16.689999999999998
2017-05-03,38.71,45.99,45.99,47.99,39.98,12.29,27.99,2.78,2.09,16.689999999999998
2017-05-04,38.44,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,15.54
2017-05-05,38.71,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,15.54
2017-05-06,38.44,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,15.54
2017-05-07,38.44,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,20.54
2017-05-08,38.44,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,20.54
2017-05-09,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,20.54
2017-05-10,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,20.54
2017-05-11,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,20.54
2017-05-12,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,20.54
2017-05-13,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,20.54
2017-05-14,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,20.54
2017-05-15,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,20.54
2017-05-16,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,20.54
2017-05-17,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,20.54
2017-05-18,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,22.79
2017-05-19,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,22.99
2017-05-20,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,22.74
2017-05-21,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,22.74
2017-05-22,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,22.49
2017-05-23,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,23.03
2017-05-24,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,25.99
2017-05-25,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,25.99
2017-05-26,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,25.99
2017-05-27,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,25.99
2017-05-28,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,19.99
2017-05-29,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,19.99
2017-05-30,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,19.99
2017-05-31,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,19.99
2017-06-01,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,19.99
2017-06-02,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.75,2.09,19.99
2017-06-03,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.94,2.09,19.99
2017-06-04,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.94,2.09,19.99
2017-06-05,31.99,45.99,45.99,47.99,39.98,12.29,27.99,1.94,2.09,19.99
2017-06-06,31.99,45.99,45.99,47.99,39.98,12.29,27.99,5.45,2.09,19.99
2017-06-07,31.99,45.99,45.99,47.99,39.98,12.29,27.99,5.773333333333333,2.09,19.99
2017-06-08,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.12,2.09,19.99
2017-06-09,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.12,2.09,19.99
2017-06-10,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.12,2.09,19.99
2017-06-11,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.12,2.09,19.99
2017-06-12,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.12,2.09,19.99
2017-06-13,31.99,45.99,45.99,47.99,39.98,12.29,27.99,3.87,2.09,19.99
2017-06-14,31.99,45.99,45.99,47.99,39.98,12.29,27.99,3.87,2.09,19.99
2017-06-15,31.99,45.99,45.99,47.99,39.98,12.29,27.99,3.87,2.09,19.99
2017-06-16,31.99,45.99,45.99,47.99,39.98,12.29,27.99,3.87,2.09,19.99
2017-06-17,31.99,45.99,45.99,47.99,39.98,12.29,27.99,3.87,2.09,19.99
2017-06-18,31.99,45.99,45.99,47.99,39.98,12.29,27.99,3.87,2.09,19.99
2017-06-19,31.99,45.99,45.99,47.99,39.98,12.29,27.99,6.21,2.09,19.99
2017-06-20,31.99,45.99,45.99,47.99,39.98,12.29,27.99,5.38,2.09,19.99
2017-06-21,31.99,45.99,45.99,47.99,39.98,12.29,27.99,5.38,2.09,19.99
2017-06-22,31.99,45.99,45.99,47.99,39.98,12.29,27.99,5.38,2.09,19.99
2017-06-23,31.99,45.99,45.99,47.99,39.98,12.29,27.99,5.13,2.09,19.99
2017-06-24,31.99,45.99,45.99,47.99,39.98,12.29,27.99,5.13,2.09,19.99
2017-06-25,31.99,45.99,45.99,47.99,39.98,12.29,27.99,5.08,2.09,19.99
2017-06-26,31.99,45.99,45.99,47.99,39.98,12.29,27.99,5.08,2.09,19.99
2017-06-27,31.99,45.99,45.99,47.99,39.98,12.29,27.99,5.08,2.09,19.99
2017-06-28,31.99,44.31,45.99,47.99,39.98,12.29,27.99,5.08,2.09,19.99
2017-06-29,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-06-30,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-07-01,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-07-02,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-07-03,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-07-04,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-07-05,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-07-06,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-07-07,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-07-08,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-07-09,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-07-10,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-07-11,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-07-12,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-07-13,31.99,44.31,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-07-14,31.99,44.31,45.99,47.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-15,31.99,44.31,45.99,47.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-16,31.99,44.31,45.99,47.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-17,31.99,44.31,45.99,47.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-18,31.99,44.31,45.99,47.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-19,31.99,44.31,45.99,47.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-20,31.99,44.31,45.99,47.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-21,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-22,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-23,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-24,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-25,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-26,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-27,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-28,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-29,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-30,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-07-31,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-08-01,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-08-02,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-08-03,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-08-04,31.99,44.31,45.99,49.99,39.99,12.29,27.99,2.79,2.09,19.99
2017-08-05,31.99,44.31,45.99,49.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-08-06,31.99,44.31,45.99,49.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-08-07,31.99,45.99,45.99,49.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-08-08,31.99,45.99,45.99,48.8,39.98,12.29,27.99,2.79,2.09,19.99
2017-08-09,31.99,45.99,45.99,48.8,39.98,12.29,27.99,2.79,2.09,19.99
2017-08-10,31.99,45.99,45.99,48.73,39.98,12.29,27.99,2.79,2.09,19.99
2017-08-11,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-08-12,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-08-13,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.79,2.09,19.99
2017-08-14,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.59,1.89,19.99
2017-08-15,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.59,1.89,19.99
2017-08-16,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.59,1.89,19.99
2017-08-17,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.59,1.89,19.99
2017-08-18,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.59,1.89,19.99
2017-08-19,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.59,1.89,19.99
2017-08-20,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.59,1.89,19.99
2017-08-21,31.99,45.99,45.99,47.99,39.98,12.29,27.99,2.59,1.89,19.99
2017-08-22,31.99,45.99,45.99,47.99,39.98,15.39,27.99,2.39,1.79,19.99
2017-08-23,31.99,45.99,45.99,47.99,39.98,15.39,27.99,2.39,1.79,19.99
2017-08-24,41.59,45.99,45.99,47.99,39.98,15.39,27.99,2.39,1.69,19.99
2017-08-25,41.59,45.99,45.99,47.99,39.98,15.39,27.99,2.39,1.69,19.99
2017-08-26,41.4,45.99,45.99,47.99,39.98,15.39,27.99,2.39,1.69,19.99
2017-08-27,41.4,45.99,45.99,47.99,39.98,15.39,28.99,2.39,1.69,19.99
2017-08-28,41.4,45.99,45.99,47.99,39.98,15.39,28.99,2.19,1.69,19.99
2017-08-29,40.254999999999995,45.99,45.99,47.99,39.98,15.39,28.99,2.19,1.69,19.99
2017-08-30,40.254999999999995,45.99,45.99,47.99,39.98,15.39,29.99,2.19,1.69,19.99
2017-08-31,40.605000000000004,45.99,45.99,47.99,39.98,15.39,29.99,1.99,1.69,19.99
2017-09-01,41.4,45.99,45.99,47.99,39.98,15.39,29.99,1.99,1.69,19.99
2017-09-02,41.4,45.99,45.99,47.99,39.98,15.39,29.99,1.99,1.69,19.99
2017-09-03,40.37,45.99,45.99,47.99,39.98,15.39,29.99,1.99,1.69,19.99
2017-09-04,40.03,45.99,45.99,47.99,39.98,15.39,27.99,1.99,1.59,19.99
2017-09-05,40.03,41.39,41.39,43.19,39.98,15.39,25.19,1.99,1.59,19.99
2017-09-06,40.03,41.39,41.39,43.19,39.98,15.39,25.19,1.99,1.59,19.99
2017-09-07,40.58,41.39,45.99,43.19,39.98,15.39,25.19,1.99,1.59,22.439999999999998
2017-09-08,40.58,41.39,45.99,43.19,39.98,15.39,26.09,1.99,1.59,22.439999999999998
2017-09-09,40.58,41.39,45.99,43.19,39.98,15.39,26.09,1.99,1.59,22.439999999999998
2017-09-10,40.41,41.39,45.99,43.19,39.98,15.39,26.09,1.79,1.49,22.439999999999998
2017-09-11,41.59,41.39,45.99,43.19,39.98,15.39,26.09,1.79,1.49,22.439999999999998
2017-09-12,41.59,41.39,45.99,43.19,39.98,15.39,26.09,1.79,1.49,22.439999999999998
2017-09-13,41.59,45.99,45.99,43.19,39.98,15.39,26.09,2.19,1.49,22.439999999999998
2017-09-14,41.59,45.99,45.99,46.195,39.98,12.29,26.09,2.19,1.39,22.439999999999998
2017-09-15,31.99,45.99,45.99,47.99,39.98,12.29,26.09,1.69,1.39,22.439999999999998
2017-09-16,31.99,45.99,45.99,47.99,39.98,12.29,26.09,1.69,1.39,22.439999999999998
2017-09-17,31.99,45.99,45.99,47.99,39.98,12.29,26.09,1.69,1.29,22.439999999999998
2017-09-18,31.99,45.99,45.99,47.99,39.98,12.29,26.09,1.59,1.29,22.439999999999998
2017-09-19,31.99,45.99,45.99,47.99,39.98,12.29,26.09,1.59,1.29,22.439999999999998
2017-09-20,31.99,45.99,45.99,47.99,39.98,12.29,26.09,1.59,1.29,22.439999999999998
2017-09-21,31.99,45.99,45.99,47.99,39.98,12.29,26.09,1.59,1.29,22.439999999999998
2017-09-22,31.99,45.99,45.99,47.99,39.98,12.29,26.09,1.59,1.29,22.439999999999998
2017-09-23,31.99,45.99,45.99,47.99,39.99,12.29,26.09,1.59,1.43,22.439999999999998
2017-09-24,31.99,45.99,45.99,47.99,39.99,12.29,26.09,1.59,1.43,22.439999999999998
2017-09-25,31.99,45.99,45.99,47.99,39.99,12.29,26.09,1.59,1.43,22.439999999999998
2017-09-26,31.99,45.99,45.99,47.99,39.99,12.29,26.09,1.59,1.43,22.439999999999998
2017-09-27,31.99,45.99,45.99,47.99,39.99,12.29,26.09,1.49,1.19,22.439999999999998
2017-09-28,31.99,45.99,45.99,47.99,39.99,12.29,26.09,1.49,1.19,22.439999999999998
2017-09-29,31.99,45.99,45.99,47.99,39.99,12.29,26.09,1.49,1.19,22.439999999999998
2017-09-30,31.99,45.99,45.99,47.99,39.99,12.29,26.09,1.49,1.19,24.89
2017-10-01,31.99,45.99,45.99,47.99,39.99,12.29,26.09,1.49,1.19,25.99
2017-10-02,31.99,45.99,45.99,47.99,41.98,12.29,26.09,1.49,1.19,25.99
2017-10-03,31.99,45.99,45.99,47.99,41.98,12.29,26.09,1.49,1.19,25.99
2017-10-04,31.99,45.99,45.99,47.99,41.98,12.29,26.09,1.49,1.19,25.99
2017-10-05,31.99,45.99,45.99,47.99,41.98,12.29,26.09,1.49,1.19,25.99
2017-10-06,31.99,45.99,45.99,47.99,41.98,12.29,26.09,1.49,1.19,25.99
2017-10-07,31.99,45.99,45.99,47.99,41.98,12.29,26.09,1.49,1.19,25.99
2017-10-08,31.99,45.99,45.99,47.99,41.98,12.29,26.09,1.49,1.19,25.99
2017-10-09,31.99,45.99,45.99,47.99,41.98,12.29,26.09,1.49,1.09,25.99
2017-10-10,31.99,45.99,45.99,47.99,41.98,12.29,26.09,1.49,1.09,25.99
2017-10-11,31.99,45.99,45.99,47.99,41.98,12.29,26.09,1.49,1.09,25.99
2017-10-12,31.99,45.99,45.99,47.99,41.98,12.29,26.09,1.49,0.99,25.99
2017-10-13,31.99,45.99,45.99,47.99,41.98,12.29,26.09,1.49,0.99,25.99
2017-10-14,31.99,45.99,45.99,47.99,41.98,12.29,26.09,1.49,0.99,25.99
2017-10-15,31.99,45.99,45.99,47.99,41.98,12.29,26.09,1.49,0.99,25.99
2017-10-16,31.99,45.99,46.73,47.99,41.98,12.29,26.09,1.49,0.89,25.99
2017-10-17,31.99,45.99,46.65,47.99,41.98,12.29,26.09,1.49,0.89,25.99
2017-10-18,31.99,45.99,46.65,47.99,41.98,12.29,27.99,1.49,0.89,25.98
2017-10-19,31.99,45.99,46.7,47.99,41.98,12.29,27.99,1.49,0.89,25.98
2017-10-20,31.99,45.99,46.7,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-10-21,31.98,45.99,46.905,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-10-22,31.99,45.99,46.82,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-10-23,31.99,45.99,46.82,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-10-24,31.88,45.99,46.82,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-10-25,31.88,45.99,46.82,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-10-26,31.99,45.99,46.82,48.21,41.98,12.29,27.99,1.49,0.89,19.99
2017-10-27,31.99,45.99,46.82,48.21,41.98,12.29,27.99,1.49,0.89,19.99
2017-10-28,31.99,45.99,46.82,48.21,41.98,12.29,27.99,1.49,0.89,19.99
2017-10-29,31.99,45.99,46.82,48.21,41.98,12.29,27.99,1.49,0.89,19.99
2017-10-30,31.99,45.99,46.82,48.21,41.98,12.29,27.99,1.49,0.89,19.99
2017-10-31,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-01,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-02,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-03,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-04,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-05,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-06,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-07,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-08,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-09,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-10,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-11,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-12,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-13,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-14,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-15,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-16,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-17,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-18,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-19,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-20,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-21,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-22,31.99,45.99,45.99,47.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-23,31.99,39.99,39.99,39.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-24,31.99,39.99,39.99,39.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-25,31.99,39.99,39.99,39.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-26,31.99,39.99,39.99,39.99,41.98,12.29,27.99,1.49,0.89,19.99
2017-11-27,31.99,39.99,39.99,39.99,41.98,12.29,27.99,1.49,0.89,16.43
2017-11-28,31.99,39.99,39.99,39.99,41.98,12.29,27.99,1.49,0.89,16.43
2017-11-29,31.99,39.99,39.99,39.99,41.98,12.29,27.99,1.49,0.89,16.43
2017-11-30,31.99,39.99,39.99,39.99,41.98,12.29,27.99,1.49,0.89,16.43
2017-12-01,31.99,45.99,45.99,47.99,39.99,12.29,27.99,1.49,0.89,16.43
2017-12-02,31.99,45.99,45.99,39.99,39.99,12.29,27.99,1.49,0.89,22.42
2017-12-03,31.99,36.99,36.99,39.99,39.99,12.29,27.99,1.49,0.89,22.42
2017-12-04,31.99,45.99,41.49,47.99,39.99,12.29,27.99,1.65,0.89,22.42
2017-12-05,31.99,45.99,45.99,43.99,39.99,12.29,27.99,1.65,0.89,22.42
