date,B000MD65FO,B001UGL84U,B0037Z6VK8,B003OBY5MG,B003TPW5YM,B004H1R8TY,B005CUTW8O,B005CUTY4G,B005IHT8KI,B00AFBXQNC
2017-04-18,31.23,6.98,7.34,18.44,19.29,21.94,5.86,2.99,4.83,8.95
2017-04-19,31.23,6.98,7.34,18.44,19.29,21.94,5.86,2.99,4.83,8.95
2017-04-20,31.23,6.98,7.34,18.44,20.2,21.92,5.86,2.99,4.83,8.53
2017-04-21,31.23,6.98,7.34,16.61,20.79,21.92,5.86,2.99,4.83,8.515
2017-04-22,31.23,6.98,7.34,16.61,21.4,21.9,5.86,2.99,4.83,8.45
2017-04-23,31.23,6.98,7.34,16.61,20.555,21.9,5.86,5.86,4.83,8.91
2017-04-24,31.23,6.98,7.34,16.61,20.36,21.9,5.86,5.86,4.83,9.48
2017-04-25,31.23,6.98,7.34,16.61,19.88,21.88,5.86,5.86,4.83,8.92
2017-04-26,31.23,6.98,7.34,16.61,20.69,21.88,5.86,5.86,4.83,8.94
2017-04-27,31.23,6.98,7.34,16.61,20.82,21.88,5.86,5.86,4.83,9.29
2017-04-28,31.23,6.98,7.34,15.9,20.09,21.86,5.86,5.86,4.83,9.29
2017-04-29,31.23,6.98,7.34,15.9,20.435000000000002,21.86,5.86,5.86,4.83,8.37
2017-04-30,31.23,6.98,7.34,15.22,21.1,21.84,5.86,5.86,4.83,8.37
2017-05-01,31.23,6.98,7.34,14.57,20.939999999999998,21.84,5.89,5.86,4.83,8.49
2017-05-02,31.23,6.98,7.34,14.57,20.41,21.869999999999997,5.89,5.86,5.73,8.305
2017-05-03,31.23,6.98,7.34,13.94,20.4,21.835,5.89,5.86,4.83,8.305
2017-05-04,31.23,6.98,7.34,13.34,19.38,21.835,5.89,5.86,4.83,8.7
2017-05-05,31.23,6.98,7.34,13.34,19.38,21.835,5.89,5.86,4.83,8.7
2017-05-06,31.23,6.98,7.34,12.71,20.35,21.835,5.89,5.86,4.83,8.434999999999999
2017-05-07,31.23,6.98,7.34,12.71,21.09,21.835,5.89,5.86,4.83,8.2
2017-05-08,31.23,6.98,7.34,12.08,20.44,21.835,5.89,5.86,4.83,7.07
2017-05-09,31.23,6.98,7.34,8.38,20.29,21.835,5.89,5.89,4.83,8.28
2017-05-10,31.23,6.98,7.34,14.42,21.52,21.835,5.89,5.89,4.83,8.15
2017-05-11,31.23,6.98,7.34,14.42,21.51,21.835,5.89,5.89,4.83,8.15
2017-05-12,31.23,6.98,7.34,14.15,19.73,21.84,5.89,5.89,4.83,8.15
2017-05-13,31.23,6.98,7.34,14.215,19.73,21.835,5.89,5.89,5.645,8.51
2017-05-14,31.23,6.98,7.34,14.08,20.73,21.83,5.89,5.89,5.645,7.76
2017-05-15,31.23,6.98,7.34,14.08,20.75,21.84,5.89,5.89,5.68,8.22
2017-05-16,31.23,6.98,7.34,13.87,20.36,21.84,5.89,5.89,5.08,8.24
2017-05-17,31.23,6.98,7.34,13.73,21.06,22.99,5.89,5.89,5.08,8.24
2017-05-18,31.23,6.98,7.34,13.73,19.72,22.99,5.89,5.89,5.08,8.61
2017-05-19,31.23,6.98,7.34,13.04,20.69,22.99,5.89,5.89,5.08,8.06
2017-05-20,31.23,6.98,7.275,12.35,20.73,23.23,5.89,5.89,5.08,8.12
2017-05-21,31.23,6.98,7.39,12.35,19.29,23.23,5.89,5.89,5.08,7.78
2017-05-22,31.23,6.98,7.39,11.81,19.88,23.23,5.89,5.89,5.08,7.78
2017-05-23,31.23,6.98,7.39,11.81,20.28,23.23,5.89,5.89,5.08,7.83
2017-05-24,31.23,6.98,7.39,11.81,20.88,23.23,5.89,5.89,5.08,8.4
2017-05-25,31.23,6.98,7.39,11.81,19.94,23.23,5.89,5.89,5.08,8.16
2017-05-26,31.23,6.98,7.39,11.81,19.93,23.23,5.89,5.89,5.08,7.81
2017-05-27,31.23,6.98,7.39,11.81,19.91,23.23,5.89,5.89,5.08,7.81
2017-05-28,31.23,6.98,7.39,11.81,20.51,23.23,5.89,5.89,5.08,7.555
2017-05-29,31.23,6.98,7.39,11.81,19.84,23.23,5.89,5.89,5.08,7.7
2017-05-30,31.23,6.98,7.39,11.81,20.835,23.23,5.89,5.89,5.08,8.33
2017-05-31,31.23,6.98,7.39,11.81,20.72,23.23,5.89,5.89,5.08,8.46
2017-06-01,31.23,6.98,7.39,11.81,21.02,23.58,5.89,5.89,5.08,7.93
2017-06-02,31.23,6.98,7.39,11.81,21.02,23.58,5.89,5.89,5.08,8.06
2017-06-03,31.23,6.98,7.39,11.81,20.335,23.58,5.89,5.89,5.08,8.91
2017-06-04,31.23,6.98,7.39,11.81,20.335,23.58,5.89,5.89,5.08,8.91
2017-06-05,31.23,6.98,7.39,11.81,20.884999999999998,23.93,5.89,5.89,5.08,8.37
2017-06-06,31.23,6.98,7.39,11.81,21.55,23.23,5.89,5.89,5.08,8.28
2017-06-07,31.23,6.98,7.39,11.81,21.06,23.23,5.89,5.89,5.08,8.585
2017-06-08,31.23,7.33,7.39,11.81,20.11,22.99,5.89,5.89,5.08,8.61
2017-06-09,31.23,7.33,7.39,11.81,20.37,22.99,5.89,5.89,5.08,8.61
2017-06-10,31.23,7.33,7.39,11.81,20.56,22.99,5.89,5.89,5.08,8.82
2017-06-11,31.23,7.33,7.39,11.81,21.08,22.99,5.89,5.89,5.08,9.52
2017-06-12,31.23,7.33,7.39,18.99,19.555,22.99,5.89,5.89,5.08,9.5
2017-06-13,31.23,7.33,7.39,18.99,19.555,22.99,5.89,5.89,5.08,8.7
2017-06-14,31.23,7.33,7.39,18.99,20.34,22.99,5.89,5.89,5.08,9.16
2017-06-15,31.23,7.33,7.39,18.99,20.34,22.99,5.89,5.89,5.08,9.16
2017-06-16,31.23,7.33,7.39,18.99,19.81,22.99,5.89,5.89,5.08,8.96
2017-06-17,31.23,7.33,7.39,18.99,21.009999999999998,22.99,5.89,5.89,5.08,8.96
2017-06-18,31.23,7.33,7.39,17.799999999999997,20.174999999999997,22.99,7.99,5.89,5.08,8.425
2017-06-19,31.23,7.33,7.39,20.79,20.2,22.99,7.99,5.89,5.08,7.62
2017-06-20,31.23,7.33,7.39,20.79,20.31,22.99,7.99,5.89,5.08,7.62
2017-06-21,31.23,7.33,7.39,18.99,20.3,22.99,7.99,5.89,5.08,8.2
2017-06-22,31.23,7.33,7.39,19.89,20.3,22.99,5.89,5.89,5.08,8.58
2017-06-23,31.23,7.33,7.39,19.89,19.29,22.99,7.99,5.89,5.08,8.58
2017-06-24,31.23,7.33,7.39,17.23,20.2,22.99,7.99,5.89,5.08,8.58
2017-06-25,31.23,7.33,7.39,16.92,19.39,22.99,7.99,5.89,5.08,9.08
2017-06-26,31.23,7.33,7.39,16.61,19.39,22.99,7.99,5.89,5.08,8.79
2017-06-27,31.23,7.33,7.39,17.23,19.39,22.99,7.99,5.89,5.08,8.65
2017-06-28,31.23,6.98,7.39,15.42,19.81,22.99,7.99,5.89,5.08,8.65
2017-06-29,31.23,6.98,7.39,15.42,19.81,22.99,7.99,5.89,5.08,9.09
2017-06-30,31.23,6.98,7.39,15.42,20.59,22.99,7.99,5.89,5.08,8.51
2017-07-01,31.23,6.98,7.39,15.13,20.59,22.99,7.99,5.89,5.08,8.51
2017-07-02,31.23,6.98,7.39,15.13,20.12,22.99,7.99,5.89,5.08,8.51
2017-07-03,31.23,6.98,7.39,15.13,20.4,22.99,7.99,5.89,5.08,8.1
2017-07-04,31.23,6.98,7.39,15.13,20.41,22.99,7.99,5.89,5.08,8.03
2017-07-05,31.23,6.98,7.39,15.42,20.7,22.99,7.99,5.89,5.08,8.04
2017-07-06,31.23,6.98,7.39,15.42,20.7,22.99,7.99,5.89,5.08,8.04
2017-07-07,31.23,6.98,7.39,14.225,20.7,22.99,7.99,5.89,5.08,8.04
2017-07-08,31.23,6.98,7.39,14.225,20.7,22.99,7.99,5.89,5.08,8.04
2017-07-09,31.23,6.98,7.39,14.225,20.7,22.99,7.99,5.89,5.08,8.04
2017-07-10,31.23,6.98,7.39,14.225,20.7,20.69,7.99,5.89,5.08,7.97
2017-07-11,31.23,6.98,7.39,14.225,20.7,22.99,7.99,5.89,5.08,7.97
2017-07-12,31.23,6.98,7.39,14.225,20.7,22.99,6.425000000000001,5.89,5.08,6.96
2017-07-13,31.23,6.98,7.39,14.225,20.163333333333334,22.99,7.99,5.89,5.08,6.96
2017-07-14,31.23,6.98,7.39,14.225,20.505,22.99,7.99,5.89,5.08,7.345
2017-07-15,31.23,6.98,7.39,14.225,19.88,22.99,7.99,5.89,5.08,7.47
2017-07-16,31.23,6.98,7.39,14.225,19.88,22.99,7.99,5.89,5.08,7.41
2017-07-17,31.23,6.98,7.39,14.225,20.72,22.99,7.99,5.89,5.08,7.35
2017-07-18,31.23,6.98,7.39,14.225,20.13,22.99,5.86,5.89,5.08,7.43
2017-07-19,31.23,6.98,7.39,14.225,20.13,22.99,5.86,5.86,5.08,7.44
2017-07-20,31.23,6.98,7.39,14.225,19.880000000000003,22.99,6.99,5.89,5.08,7.8
2017-07-21,31.23,6.98,7.39,14.225,19.595,22.99,6.99,5.89,5.08,6.955
2017-07-22,31.23,6.98,7.39,14.225,20.29,22.99,6.99,6.99,5.08,7.36
2017-07-23,31.23,6.98,7.39,13.4,20.655,22.99,6.99,6.99,5.08,7.22
2017-07-24,31.23,6.98,7.39,13.4,19.35,22.99,6.99,6.99,5.08,7.23
2017-07-25,31.23,6.98,7.39,13.4,20.535,22.99,6.99,6.99,5.08,6.785
2017-07-26,29.99,6.98,7.39,13.4,20.17,22.99,6.99,6.99,5.08,7.22
2017-07-27,29.99,6.98,7.39,12.62,20.17,22.99,6.99,6.99,5.08,7.2
2017-07-28,29.99,6.98,7.39,13.41,20.125,22.99,6.99,6.99,5.08,7.2
2017-07-29,29.99,6.98,7.39,12.62,19.31,22.99,6.99,6.99,5.08,7.14
2017-07-30,29.99,6.98,7.39,11.89,19.34,22.99,6.99,6.99,5.08,7.27
2017-07-31,29.99,6.98,7.39,11.89,19.814999999999998,22.99,6.99,6.99,5.08,7.27
2017-08-01,29.99,6.98,7.39,11.89,19.814999999999998,22.99,6.99,5.86,5.08,7.59
2017-08-02,29.99,6.98,7.39,11.78,20.005,22.99,5.86,5.86,5.08,7.13
2017-08-03,29.99,6.98,7.39,11.78,20.005,22.99,6.99,5.99,5.08,6.88
2017-08-04,29.99,6.98,7.39,11.78,20.005,22.99,6.99,5.99,5.08,6.88
2017-08-05,29.99,6.98,7.39,11.78,19.935000000000002,22.99,6.99,5.99,5.08,7.6
2017-08-06,29.99,6.98,7.39,11.78,19.935000000000002,22.99,6.99,6.99,5.08,7.55
2017-08-07,29.99,6.98,7.39,11.78,20.45,22.99,6.99,5.99,5.08,7.2
2017-08-08,29.99,6.98,7.39,11.78,20.45,22.99,5.86,5.86,5.08,7.2
2017-08-09,29.99,6.98,7.39,11.78,20.21,22.99,6.99,5.86,5.08,7.22
2017-08-10,29.99,6.98,7.39,11.78,24.99,22.99,6.99,5.99,5.08,8.225
2017-08-11,29.99,6.98,7.39,11.78,24.99,22.99,6.99,5.99,5.08,10.76
2017-08-12,29.99,6.98,7.39,11.78,24.99,22.99,6.99,5.99,5.08,10.76
2017-08-13,29.99,6.98,7.39,11.78,24.99,22.99,6.99,5.99,5.08,10.76
2017-08-14,29.99,6.98,7.39,10.02,24.99,22.99,6.99,5.99,5.08,10.76
2017-08-15,29.99,6.98,7.39,10.02,24.99,22.99,6.99,5.86,5.08,10.76
2017-08-16,29.99,6.98,7.39,10.02,24.99,22.99,6.425000000000001,5.86,5.08,10.76
2017-08-17,29.99,6.98,7.39,10.02,24.99,22.759999999999998,6.425000000000001,5.99,5.08,10.76
2017-08-18,29.99,6.98,7.39,10.61,24.99,22.759999999999998,6.425000000000001,5.99,5.08,10.76
2017-08-19,29.99,6.98,7.39,10.61,24.99,22.759999999999998,6.425000000000001,5.89,5.08,10.76
2017-08-20,29.99,6.98,7.39,11.79,24.99,22.759999999999998,6.425000000000001,6.99,5.08,10.76
2017-08-21,29.99,6.98,7.39,11.79,24.99,22.759999999999998,6.425000000000001,5.89,5.08,10.76
2017-08-22,29.99,6.98,7.39,11.79,24.99,22.759999999999998,6.425000000000001,5.89,5.08,10.76
2017-08-23,29.99,6.98,7.39,11.79,24.99,22.759999999999998,6.425000000000001,5.875,5.08,10.76
2017-08-24,29.99,6.98,7.39,11.79,24.99,24.99,6.425000000000001,5.875,5.08,9.45
2017-08-25,29.99,6.98,7.39,10.015,24.99,24.99,6.425000000000001,5.875,5.08,10.785
2017-08-26,29.99,6.98,7.39,10.015,24.99,24.99,6.425000000000001,5.875,5.08,10.785
2017-08-27,29.99,6.98,7.39,11.2,24.99,24.99,6.425000000000001,5.875,5.08,10.785
2017-08-28,29.99,6.98,7.39,11.2,24.99,24.99,6.425000000000001,5.875,5.08,10.785
2017-08-29,29.99,6.98,7.39,11.2,24.99,24.99,6.425000000000001,5.875,5.08,10.785
2017-08-30,29.99,6.98,7.39,11.2,24.99,24.99,6.425000000000001,5.875,5.08,10.785
2017-08-31,29.99,6.98,7.39,11.2,24.99,24.99,6.425000000000001,5.875,5.08,10.785
2017-09-01,29.99,6.98,7.39,11.2,24.99,24.99,5.89,5.875,5.08,10.785
2017-09-02,29.99,6.98,7.39,11.2,24.99,24.99,5.89,5.875,5.08,10.785
2017-09-03,29.99,6.98,7.39,11.2,24.99,24.99,5.89,5.875,5.08,10.785
2017-09-04,29.99,6.98,7.39,11.2,24.99,23.941249999999997,5.89,5.875,5.08,10.785
2017-09-05,29.99,6.98,7.39,11.2,24.99,22.729999999999997,5.89,5.875,5.08,10.785
2017-09-06,29.99,6.98,7.39,11.2,24.99,22.729999999999997,5.86,5.875,5.08,10.785
2017-09-07,29.99,6.98,7.39,11.2,24.99,22.729999999999997,5.89,5.875,5.08,10.785
2017-09-08,29.99,6.98,7.39,12.14,24.99,22.729999999999997,5.89,5.875,5.08,10.785
2017-09-09,29.99,6.98,7.39,12.14,24.99,22.729999999999997,5.89,5.99,5.08,10.785
2017-09-10,29.99,6.98,7.39,12.14,24.99,22.729999999999997,5.89,5.99,5.08,10.785
2017-09-11,29.99,6.98,7.39,12.14,24.99,22.729999999999997,5.89,5.9399999999999995,5.08,10.785
2017-09-12,29.99,6.98,7.39,12.14,24.99,22.729999999999997,5.86,5.86,5.08,10.785
2017-09-13,29.99,6.98,7.39,12.14,24.99,21.05857142857143,5.86,5.86,5.08,10.785
2017-09-14,29.99,6.98,7.39,11.78,24.99,18.651999999999997,5.89,5.99,5.08,10.785
2017-09-15,29.99,7.89,7.39,11.78,24.99,19.85375,5.89,5.99,5.08,10.473333333333333
2017-09-16,29.99,7.89,7.39,11.78,24.99,22.095,5.89,5.99,5.08,10.473333333333333
2017-09-17,29.99,7.89,7.39,11.79,24.99,22.61,7.99,5.99,5.08,10.473333333333333
2017-09-18,29.99,7.89,7.39,11.78,24.99,21.439999999999998,7.99,5.99,5.08,10.473333333333333
2017-09-19,32.08,7.89,7.39,11.78,20.27,22.99,7.99,5.86,5.08,10.473333333333333
2017-09-20,32.08,7.89,7.39,11.78,21.37,22.99,5.86,5.86,5.08,13.7
2017-09-21,32.08,7.89,7.39,11.78,21.37,22.99,6.99,5.99,5.08,13.62
2017-09-22,32.08,7.89,7.39,11.78,21.37,22.99,6.99,5.99,5.08,13.59
2017-09-23,32.08,7.89,7.39,11.78,21.37,22.99,6.99,5.99,5.08,13.7
2017-09-24,32.08,7.89,7.39,11.78,21.37,22.99,6.99,5.99,5.08,13.7
2017-09-25,32.08,7.89,7.39,11.79,21.37,22.99,6.99,5.99,5.08,13.7
2017-09-26,32.08,7.89,7.39,11.79,21.37,22.99,6.99,5.86,5.08,13.7
2017-09-27,32.08,7.89,7.39,11.79,21.37,22.99,6.99,5.86,5.08,13.7
2017-09-28,32.08,7.89,7.39,11.79,21.37,22.99,6.99,5.86,5.08,13.7
2017-09-29,32.08,7.89,7.39,11.79,21.37,22.99,6.99,5.86,5.08,13.7
2017-09-30,30.9,7.89,7.39,11.79,21.37,22.99,6.99,6.49,4.89,13.7
2017-10-01,30.9,7.89,7.39,11.79,21.37,22.99,6.99,6.49,4.89,13.7
2017-10-02,30.9,7.89,7.39,11.79,21.37,22.99,6.99,6.49,4.89,13.7
2017-10-03,30.9,7.89,7.39,11.79,21.37,22.99,5.86,5.86,4.89,13.7
2017-10-04,30.9,7.89,7.39,11.79,24.99,22.99,5.86,5.86,4.89,13.7
2017-10-05,30.9,7.89,7.39,11.79,24.99,22.99,5.89,5.99,4.89,13.7
2017-10-06,30.9,7.89,7.39,11.785,24.99,22.99,5.89,5.89,4.89,13.7
2017-10-07,30.9,7.89,7.39,11.783333333333333,24.99,22.99,5.89,5.89,4.89,13.7
2017-10-08,30.9,7.89,7.39,11.783333333333333,24.99,22.99,5.89,5.89,4.89,13.7
2017-10-09,30.9,7.89,7.39,11.783333333333333,22.23,22.99,5.89,5.89,4.89,13.7
2017-10-10,30.9,7.89,7.39,11.783333333333333,22.23,22.99,5.89,5.99,4.89,10.22
2017-10-11,30.9,6.98,8.2,11.783333333333333,22.23,22.99,5.89,5.875,4.89,10.22
2017-10-12,30.9,6.98,7.39,11.783333333333333,22.23,22.99,5.89,5.99,4.89,12.5
2017-10-13,30.9,6.98,7.39,11.783333333333333,22.23,22.99,5.89,5.99,4.89,13.7
2017-10-14,30.9,6.98,7.39,11.783333333333333,22.23,22.99,5.89,5.89,4.89,13.7
2017-10-15,30.9,6.98,7.39,11.783333333333333,22.23,22.99,5.89,5.89,4.89,13.7
2017-10-16,30.9,6.98,7.795,12.59,22.23,22.99,5.89,5.99,4.89,13.7
2017-10-17,30.9,6.98,7.795,12.59,22.23,22.99,5.89,5.89,4.89,13.7
2017-10-18,30.9,6.98,7.795,11.82,22.23,22.99,5.86,5.86,4.89,13.7
2017-10-19,30.9,6.98,7.795,12.113333333333335,22.23,22.99,5.89,5.86,4.89,13.7
2017-10-20,30.9,6.98,7.795,10.094999999999999,22.23,22.99,5.86,5.86,4.89,13.989999999999998
2017-10-21,30.9,6.98,7.795,10.094999999999999,22.23,22.99,5.86,5.86,5.49,14.375
2017-10-22,30.9,6.98,7.795,11.89,22.23,22.99,5.86,5.86,5.49,13.816666666666668
2017-10-23,30.9,6.98,7.795,11.89,24.99,22.99,5.86,5.86,5.49,14.01
2017-10-24,30.9,6.98,7.795,11.89,24.99,22.99,5.86,5.86,5.49,14.1175
2017-10-25,30.9,6.98,7.795,11.89,24.99,22.99,5.86,5.86,5.49,14.156666666666666
2017-10-26,30.9,6.98,7.795,11.89,22.23,28.13,5.86,5.86,5.49,14.156666666666666
2017-10-27,30.9,6.98,7.795,11.89,22.23,28.13,5.86,5.86,5.49,14.156666666666666
2017-10-28,30.9,6.98,7.795,11.89,24.99,28.13,5.89,5.86,5.49,14.156666666666666
2017-10-29,32.49,6.98,7.795,12.195,24.99,28.13,5.89,5.89,5.49,14.156666666666666
2017-10-30,32.49,6.98,7.795,12.195,24.99,28.13,5.89,5.89,5.31,14.156666666666666
2017-10-31,32.49,7.69,7.795,12.195,23.61,22.99,5.89,5.89,4.89,14.156666666666666
2017-11-01,32.49,7.69,7.795,12.195,22.23,22.99,5.89,5.86,4.89,10.22
2017-11-02,32.49,7.69,7.795,12.195,22.23,22.99,5.89,5.86,4.89,12.39
2017-11-03,32.49,7.69,7.795,12.195,24.99,22.99,5.89,5.86,4.89,13.7
2017-11-04,32.49,7.69,7.795,12.195,24.99,21.25,5.89,5.86,4.89,13.7
2017-11-05,32.49,7.69,7.795,12.195,24.99,21.25,5.89,5.86,4.89,13.7
2017-11-06,32.49,7.69,7.795,12.195,23.61,22.99,5.89,5.86,4.89,13.7
2017-11-07,32.49,7.69,7.795,12.195,23.61,22.99,5.89,5.86,4.89,13.7
2017-11-08,32.49,7.69,7.795,12.195,23.61,22.99,5.89,5.86,4.89,13.7
2017-11-09,32.49,7.69,7.795,12.195,23.61,22.99,5.89,5.86,4.89,13.7
2017-11-10,32.49,7.69,7.795,12.195,23.61,22.99,5.89,5.86,4.89,13.7
2017-11-11,32.49,7.69,7.795,12.195,23.61,20.783749999999998,5.89,5.86,4.99,13.7
2017-11-12,32.49,7.69,7.795,12.195,23.61,18.23,5.89,5.86,4.99,13.7
2017-11-13,32.49,7.69,7.795,24.7,23.61,20.8375,5.89,5.86,4.89,13.7
2017-11-14,32.49,7.69,7.795,24.7,19.99,19.299999999999997,5.89,5.86,4.89,10.99
2017-11-15,32.49,7.69,7.795,24.7,19.99,19.299999999999997,5.89,5.86,4.89,10.99
2017-11-16,32.49,7.69,7.795,24.7,19.99,19.299999999999997,5.89,5.86,4.89,10.99
2017-11-17,32.49,7.69,7.795,24.7,19.99,19.299999999999997,5.89,5.86,4.89,10.99
2017-11-18,32.49,7.69,7.795,24.7,19.99,19.299999999999997,5.89,5.86,4.89,10.99
2017-11-19,32.49,7.69,7.795,24.7,19.99,19.299999999999997,5.89,5.86,4.89,10.99
2017-11-20,32.49,7.69,7.795,25.53,19.99,22.08,5.89,5.86,4.89,10.99
2017-11-21,32.49,7.69,7.795,25.4,19.99,22.99,5.89,5.86,4.89,10.99
2017-11-22,32.49,7.69,7.795,25.53,19.99,22.99,5.89,5.86,4.83,10.985
2017-11-23,32.49,7.69,7.795,24.64,19.99,22.99,5.89,5.86,4.83,10.985
2017-11-24,32.49,7.69,7.795,24.64,19.99,22.99,5.89,5.86,4.83,10.973333333333334
2017-11-25,32.49,7.69,7.795,24.63,19.99,22.99,5.89,5.86,4.83,10.974
2017-11-26,32.49,7.69,7.795,24.63,19.99,21.168333333333333,5.89,5.86,4.83,10.97181818181818
2017-11-27,32.49,6.98,7.795,24.62,19.99,18.2575,5.01,5.86,4.16,10.966000000000001
2017-11-28,32.49,6.98,7.795,24.62,19.99,19.39,5.01,5.86,4.83,10.174000000000001
2017-11-29,32.49,6.98,7.795,24.61,19.99,19.39,5.01,5.86,4.83,10.174000000000001
2017-11-30,32.49,6.98,7.795,24.61,14.0,19.39,5.01,5.86,4.83,4.9
2017-12-01,32.49,6.98,7.795,24.61,14.0,19.39,5.01,5.86,4.83,4.9
2017-12-02,32.49,6.98,7.795,24.6,14.0,19.39,5.01,5.86,4.83,4.9
2017-12-03,32.49,6.98,7.795,24.6,14.0,18.445,5.01,5.86,4.83,4.9
2017-12-04,32.49,6.98,7.795,24.59,19.99,22.99,5.01,5.86,4.83,6.545
2017-12-05,32.49,6.98,7.795,24.59,19.99,22.99,5.01,5.86,4.83,6.545
2017-12-06,32.49,6.98,7.795,24.07,19.99,22.99,5.89,5.86,4.83,6.545
2017-12-07,32.49,6.98,7.795,23.18142857142857,19.99,22.99,5.89,5.86,4.83,6.545
2017-12-08,32.49,6.98,7.795,21.86,19.99,22.99,5.89,5.86,4.83,6.545
2017-12-09,32.49,6.98,7.795,21.125714285714288,19.99,22.99,5.89,5.86,4.83,6.545
2017-12-10,32.49,6.98,7.795,20.14125,19.99,21.99,5.89,5.86,4.83,6.545
2017-12-11,32.49,6.98,7.096666666666667,19.297142857142855,14.0,21.99,5.86,5.86,4.83,4.9
2017-12-12,32.49,6.98,6.96,18.721111111111114,14.0,21.99,5.86,5.86,4.83,4.9
2017-12-13,32.49,6.98,7.0,18.10375,14.0,21.99,5.86,5.86,4.83,4.9
2017-12-14,32.49,6.98,7.0,17.42125,14.0,21.99,5.86,5.86,4.83,4.9
2017-12-15,32.49,6.98,7.0,17.0,14.0,18.616666666666667,5.86,5.86,4.83,4.9
2017-12-16,32.49,6.98,7.0,16.69333333333333,14.0,18.198,5.89,5.86,4.83,4.9
2017-12-17,32.49,6.98,7.0,17.88,14.0,17.72,5.86,5.86,4.83,4.9
2017-12-18,32.49,6.98,7.0,17.52,14.0,16.968,5.86,5.86,4.83,4.9
2017-12-19,32.49,6.98,7.0,17.378333333333334,14.0,18.282,5.89,5.86,4.83,4.9
2017-12-20,32.49,6.98,7.0,16.88111111111111,14.0,18.282,5.89,5.86,4.79,4.9
2017-12-21,32.49,6.98,7.0,16.047142857142855,14.0,18.282,5.89,5.86,4.79,4.9
2017-12-22,32.49,6.98,7.0,15.369166666666667,14.0,18.282,5.89,5.86,4.79,4.9
2017-12-23,32.49,6.98,7.0,14.545454545454545,14.0,18.282,5.89,5.86,4.79,4.9
2017-12-24,32.49,6.98,7.0,13.80285714285714,14.0,18.282,5.89,5.86,4.79,4.9
2017-12-25,32.49,6.98,7.0,13.11,14.0,18.282,5.89,5.86,4.79,4.9
2017-12-26,32.49,6.98,7.0,12.549285714285716,14.0,18.282,5.89,5.86,4.83,4.9
2017-12-27,32.49,6.98,7.0,15.009090909090908,14.0,18.282,5.89,5.86,4.79,4.9
2017-12-28,32.49,6.98,7.0,16.145999999999997,14.0,18.282,5.89,5.86,4.79,4.9
2017-12-29,32.49,6.98,7.0,16.145999999999997,14.0,18.282,5.89,5.86,4.79,4.9
2017-12-30,32.49,6.98,7.0,16.145999999999997,14.0,18.282,5.89,5.86,4.79,4.9
2017-12-31,32.49,6.98,7.0,16.145999999999997,14.0,18.282,5.89,5.86,4.79,4.9
2018-01-01,32.49,6.98,7.0,16.145999999999997,19.99,18.282,5.89,5.86,4.79,6.595000000000001
2018-01-02,32.49,6.98,7.0,16.145999999999997,19.99,18.282,5.89,5.86,4.79,6.595000000000001
2018-01-03,32.49,6.98,7.0,16.145999999999997,19.99,18.282,5.86,5.86,4.79,6.595000000000001
2018-01-04,32.49,6.98,7.39,16.145999999999997,19.99,18.282,5.86,5.89,4.79,6.595000000000001
2018-01-05,32.49,6.98,7.39,14.19,19.99,18.282,5.89,5.89,4.79,6.595000000000001
2018-01-06,32.49,6.98,7.39,14.19,19.99,18.282,5.89,5.89,4.79,6.595000000000001
2018-01-07,32.49,6.98,8.68,14.19,19.99,18.282,5.89,5.89,4.79,6.595000000000001
2018-01-08,32.49,6.98,8.68,19.62,19.99,18.282,7.99,5.89,4.79,6.595000000000001
2018-01-09,32.49,6.98,8.68,19.33,19.99,18.282,7.99,5.99,4.79,6.595000000000001
2018-01-10,32.49,6.98,8.68,19.33,19.99,18.282,7.99,5.99,4.79,6.595000000000001
2018-01-11,32.49,6.98,8.68,19.33,19.99,22.185000000000002,7.99,5.89,4.0,6.595000000000001
2018-01-12,32.49,6.98,8.68,19.33,19.99,22.759999999999998,7.99,5.89,4.0,6.595000000000001
2018-01-13,32.49,6.98,8.68,19.33,19.99,22.759999999999998,7.99,5.89,3.99,6.595000000000001
2018-01-14,32.49,6.98,8.68,19.33,19.99,22.759999999999998,7.99,5.89,3.99,6.595000000000001
2018-01-15,32.49,6.98,8.68,19.33,21.99,22.759999999999998,7.99,6.99,3.99,6.595000000000001
2018-01-16,32.49,6.98,8.68,19.33,21.99,22.759999999999998,7.99,6.99,3.99,6.595000000000001
2018-01-17,32.49,6.98,8.68,19.33,21.99,22.759999999999998,7.99,6.99,3.99,6.595000000000001
2018-01-18,32.49,6.98,8.68,19.33,21.99,22.759999999999998,7.99,6.99,3.99,6.595000000000001
2018-01-19,32.49,6.98,8.68,19.33,21.99,22.759999999999998,7.99,6.99,3.99,6.595000000000001
2018-01-20,32.49,6.98,8.68,19.33,21.99,22.759999999999998,7.99,6.99,3.99,6.595000000000001
2018-01-21,32.49,6.98,8.68,19.33,21.99,22.759999999999998,7.99,6.99,3.99,6.595000000000001
2018-01-22,32.49,6.98,8.68,19.33,21.99,22.759999999999998,7.99,6.99,3.99,6.595000000000001
2018-01-23,32.49,6.98,8.68,19.33,21.99,22.759999999999998,7.99,6.99,3.99,6.595000000000001
2018-01-24,32.49,6.98,8.68,19.33,21.99,22.759999999999998,7.99,6.99,3.99,6.595000000000001
